,lumber,oil,dollar-index,spy_futures,vix,ten year bond,three year bond,macro_csv\ACDGNO.csv,macro_csv\ADXTNO.csv,macro_csv\ANDENO.csv,macro_csv\AWHMAN.csv,macro_csv\CMRMTSPL.csv,macro_csv\commodity-price-index-300.csv,macro_csv\energy-price-index-300.csv,macro_csv\FF.csv,macro_csv\food-and-beverage-price-index-300.csv,macro_csv\industrial-inputs-price-index-300.csv,macro_csv\IPBUSEQ.csv,macro_csv\IPMAT.csv,macro_csv\IPMINE.csv,macro_csv\IPUTIL.csv,macro_csv\metals-price-index-300.csv,macro_csv\NEWORDER.csv,macro_csv\NPPTTL.csv,macro_csv\PERMIT.csv,macro_csv\PERMIT1.csv,macro_csv\PERMIT5.csv,macro_csv\T10YIE.csv,macro_csv\TCU.csv,macro_csv\UEMPMEAN.csv,real_interest_rate,inflation_consumer_prices_annual,gdp_growth_annual,debt_percent_gdp,net_trades_goods_services,exports_of_goods_services_percent_gdp,imports_of_goods_services_percent_gdp,gni_usd,market_cap_domestic_companies_percent_gdp,merchandise_trade_percent_gdp,labels
2014-02-24,0.0578769057029926,-0.0933113928951698,0.0005709250226508,0.079752795762213,-0.1278826571431637,0.0822107765451665,2.347799511002445,0.057876945,0.057876945,0.057876945,0.057876945,0.057876945,0.057876945,0.057876945,0.057876945,0.057876945,0.057876945,0.057876945,0.057876945,0.057876945,0.057876945,0.057876945,0.057876945,0.057876945,0.057876945,0.057876945,0.057876945,0.057876945,0.057876945,0.057876945,1.4693,1.4648,1.8421,96.0756,-446857000000.0,13.6253,16.4814,17061277885983.5,143.1937,23.2868,1
2014-02-25,0.0548523206751054,-0.1108436055469954,-0.0001982897508984,0.0733460466480857,-0.1242897734007497,0.0787914691943127,2.354818907305095,0.054852366,0.054852366,0.054852366,0.054852366,0.054852366,0.054852366,0.054852366,0.054852366,0.054852366,0.054852366,0.054852366,0.054852366,0.054852366,0.054852366,0.054852366,0.054852366,0.054852366,0.054852366,0.054852366,0.054852366,0.054852366,0.054852366,0.054852366,1.4693,1.4648,1.8421,96.0756,-446857000000.0,13.6253,16.4814,17061277885983.5,143.1937,23.2868,-1
2014-02-26,0.0319417203698515,-0.1103562069300204,0.0026105441119799,0.0799349881796689,-0.1106352723349364,0.0868878357030014,2.3083485679463744,0.031941652,0.031941652,0.031941652,0.031941652,0.031941652,0.031941652,0.031941652,0.031941652,0.031941652,0.031941652,0.031941652,0.031941652,0.031941652,0.031941652,0.031941652,0.031941652,0.031941652,0.031941652,0.031941652,0.031941652,0.031941652,0.031941652,0.031941652,1.4693,1.4648,1.8421,96.0756,-446857000000.0,13.6253,16.4814,17061277885983.5,143.1937,23.2868,1
2014-02-27,0.0482204362801377,-0.1040680258962217,-0.0012401101217789,0.0690208667736758,-0.0355618766058067,0.090676128523556,2.308957952468007,0.048220515,0.048220515,0.048220515,0.048220515,0.048220515,0.048220515,0.048220515,0.048220515,0.048220515,0.048220515,0.048220515,0.048220515,0.048220515,0.048220515,0.048220515,0.048220515,0.048220515,0.048220515,0.048220515,0.048220515,0.048220515,0.048220515,0.048220515,1.4693,1.4648,1.8421,96.0756,-446857000000.0,13.6253,16.4814,17061277885983.5,143.1937,23.2868,-1
2014-02-28,0.0550835042484618,-0.0965456155890168,-0.0031725493611356,0.0600491969324266,-0.1125484972072949,0.0462927391471379,2.330895795246801,0.055083513,0.055083513,0.055083513,0.055083513,0.055083513,0.055083513,0.055083513,0.055083513,0.055083513,0.055083513,0.055083513,0.055083513,0.055083513,0.055083513,0.055083513,0.055083513,0.055083513,0.055083513,0.055083513,0.055083513,0.055083513,0.055083513,0.055083513,1.4693,1.4648,1.8421,96.0756,-446857000000.0,13.6253,16.4814,17061277885983.5,143.1937,23.2868,1
2014-03-03,0.0336454066705675,-0.1011552276478011,-0.0016682643825554,0.0465015836452633,-0.1427711316126827,0.0236912495223537,2.3235831809872027,0.03364539,0.03364539,0.03364539,0.03364539,0.03364539,0.03364539,0.03364539,0.03364539,0.03364539,0.03364539,0.03364539,0.03364539,0.03364539,0.03364539,0.03364539,0.03364539,0.03364539,0.03364539,0.03364539,0.03364539,0.03364539,0.03364539,0.03364539,1.4693,1.4648,1.8421,96.0756,-446857000000.0,13.6253,16.4814,17061277885983.5,143.1937,23.2868,-1
2014-03-04,0.0369078756175529,-0.0769456969221721,-0.008797507788162,0.0211419531137637,-0.1145430976409693,0.0287933320704678,2.281570996978852,0.036907792,0.036907792,0.036907792,0.036907792,0.036907792,0.036907792,0.036907792,0.036907792,0.036907792,0.036907792,0.036907792,0.036907792,0.036907792,0.036907792,0.036907792,0.036907792,0.036907792,0.036907792,0.036907792,0.036907792,0.036907792,0.036907792,0.036907792,1.4693,1.4648,1.8421,96.0756,-446857000000.0,13.6253,16.4814,17061277885983.5,143.1937,23.2868,-1
2014-03-05,0.0411120970127181,-0.082511473488917,0.0018002475340357,0.0110031437553586,-0.18373494702684,0.0262660619803476,2.236591179976162,0.041112065,0.041112065,0.041112065,0.041112065,0.041112065,0.041112065,0.041112065,0.041112065,0.041112065,0.041112065,0.041112065,0.041112065,0.041112065,0.041112065,0.041112065,0.041112065,0.041112065,0.041112065,0.041112065,0.041112065,0.041112065,0.041112065,0.041112065,1.4693,1.4648,1.8421,96.0756,-446857000000.0,13.6253,16.4814,17061277885983.5,143.1937,23.2868,1
2014-03-06,0.0551087280309801,-0.0675822547179131,0.0063497232171929,0.0226783407492463,-0.2688172031404003,0.0262660619803476,2.4094586185438707,0.055108786,0.055108786,0.055108786,0.055108786,0.055108786,0.055108786,0.055108786,0.055108786,0.055108786,0.055108786,0.055108786,0.055108786,0.055108786,0.055108786,0.055108786,0.055108786,0.055108786,0.055108786,0.055108786,0.055108786,0.055108786,0.055108786,0.055108786,1.4693,1.4648,1.8421,96.0756,-446857000000.0,13.6253,16.4814,17061277885983.5,143.1937,23.2868,-1
2014-03-07,0.0633213859020309,-0.0713657248997947,0.000511094490152,0.0090077209036316,-0.2311827920234542,0.0120772946859903,2.274299344066786,0.06332147,0.06332147,0.06332147,0.06332147,0.06332147,0.06332147,0.06332147,0.06332147,0.06332147,0.06332147,0.06332147,0.06332147,0.06332147,0.06332147,0.06332147,0.06332147,0.06332147,0.06332147,0.06332147,0.06332147,0.06332147,0.06332147,0.06332147,1.4693,1.4648,1.8421,96.0756,-446857000000.0,13.6253,16.4814,17061277885983.5,143.1937,23.2868,1
2014-03-10,0.0852137767220901,-0.0391377768948048,0.0006622847574537,0.0115450399087799,-0.3359093021816098,0.0188504897431158,2.350546780072904,0.08521378,0.08521378,0.08521378,0.08521378,0.08521378,0.08521378,0.08521378,0.08521378,0.08521378,0.08521378,0.08521378,0.08521378,0.08521378,0.08521378,0.08521378,0.08521378,0.08521378,0.08521378,0.08521378,0.08521378,0.08521378,0.08521378,0.08521378,1.4693,1.4648,1.8421,96.0756,-446857000000.0,13.6253,16.4814,17061277885983.5,143.1937,23.2868,1
2014-03-11,0.0929390464695232,-0.0346195813907351,-0.0005490939949085,0.0059693007390562,-0.4031464969395213,0.0317871003511367,2.3578371810449577,0.09293914,0.09293914,0.09293914,0.09293914,0.09293914,0.09293914,0.09293914,0.09293914,0.09293914,0.09293914,0.09293914,0.09293914,0.09293914,0.09293914,0.09293914,0.09293914,0.09293914,0.09293914,0.09293914,0.09293914,0.09293914,0.09293914,0.09293914,1.4693,1.4648,1.8421,96.0756,-446857000000.0,13.6253,16.4814,17061277885983.5,143.1937,23.2868,-1
2014-03-12,0.0840059790732437,-0.0304975922953452,-0.0036909999254343,-0.0236209335219236,-0.3224490064027552,0.0335807050092764,2.3584447144592957,0.08400595,0.08400595,0.08400595,0.08400595,0.08400595,0.08400595,0.08400595,0.08400595,0.08400595,0.08400595,0.08400595,0.08400595,0.08400595,0.08400595,0.08400595,0.08400595,0.08400595,0.08400595,0.08400595,0.08400595,0.08400595,0.08400595,0.08400595,1.4693,1.4648,1.8421,96.0756,-446857000000.0,13.6253,16.4814,17061277885983.5,143.1937,23.2868,-1
2014-03-13,0.0658011212747122,-0.0262461851475076,-0.0032912304233888,-0.0134904856574836,-0.2548543644373912,0.0333395073161695,2.0748603351955306,0.06580114,0.06580114,0.06580114,0.06580114,0.06580114,0.06580114,0.06580114,0.06580114,0.06580114,0.06580114,0.06580114,0.06580114,0.06580114,0.06580114,0.06580114,0.06580114,0.06580114,0.06580114,0.06580114,0.06580114,0.06580114,0.06580114,0.06580114,1.4693,1.4648,1.8421,96.0756,-446857000000.0,13.6253,16.4814,17061277885983.5,143.1937,23.2868,-1
2014-03-14,0.0661547548730063,0.0056782985752632,-0.0014542832993587,-0.0079954311821816,-0.2188295467954086,0.0341056533827619,2.2055911473500287,0.06615472,0.06615472,0.06615472,0.06615472,0.06615472,0.06615472,0.06615472,0.06615472,0.06615472,0.06615472,0.06615472,0.06615472,0.06615472,0.06615472,0.06615472,0.06615472,0.06615472,0.06615472,0.06615472,0.06615472,0.06615472,0.06615472,0.06615472,1.4693,1.4648,1.8421,96.0756,-446857000000.0,13.6253,16.4814,17061277885983.5,143.1937,23.2868,-1
2014-03-17,0.1071859903381642,0.0025744001647616,-0.00070974088232,0.0027069383103006,-0.2202862494759835,0.0263061074319352,2.064587973273942,0.10718596,0.10718596,0.10718596,0.10718596,0.10718596,0.10718596,0.10718596,0.10718596,0.10718596,0.10718596,0.10718596,0.10718596,0.10718596,0.10718596,0.10718596,0.10718596,0.10718596,0.10718596,0.10718596,0.10718596,0.10718596,0.10718596,0.10718596,1.4693,1.4648,1.8421,96.0756,-446857000000.0,13.6253,16.4814,17061277885983.5,143.1937,23.2868,-1
2014-03-18,0.1078490113840622,0.0038834951456312,-0.0038728416975957,0.0133295519001701,-0.3333333503693162,0.0370988684845112,2.0567612687813024,0.107849,0.107849,0.107849,0.107849,0.107849,0.107849,0.107849,0.107849,0.107849,0.107849,0.107849,0.107849,0.107849,0.107849,0.107849,0.107849,0.107849,0.107849,0.107849,0.107849,0.107849,0.107849,0.107849,1.4693,1.4648,1.8421,96.0756,-446857000000.0,13.6253,16.4814,17061277885983.5,143.1937,23.2868,1
2014-03-19,0.0853080568720376,-0.0120591811917309,-0.002370815386716,0.0177910617705665,-0.1250849862553553,0.0302580285873399,2.039032435404068,0.085308075,0.085308075,0.085308075,0.085308075,0.085308075,0.085308075,0.085308075,0.085308075,0.085308075,0.085308075,0.085308075,0.085308075,0.085308075,0.085308075,0.085308075,0.085308075,0.085308075,0.085308075,0.085308075,0.085308075,0.085308075,0.085308075,0.085308075,1.4693,1.4648,1.8421,96.0756,-446857000000.0,13.6253,16.4814,17061277885983.5,143.1937,23.2868,-1
2014-03-20,0.0686845168800931,-0.0180244399185335,0.0115657693369126,0.023222883035967,-0.0474777011410982,0.0287090201889239,2.045629466739967,0.06868458,0.06868458,0.06868458,0.06868458,0.06868458,0.06868458,0.06868458,0.06868458,0.06868458,0.06868458,0.06868458,0.06868458,0.06868458,0.06868458,0.06868458,0.06868458,0.06868458,0.06868458,0.06868458,0.06868458,0.06868458,0.06868458,0.06868458,1.4693,1.4648,1.8421,96.0756,-446857000000.0,13.6253,16.4814,17061277885983.5,143.1937,23.2868,1
2014-03-21,0.0308781869688383,0.0043401880748166,0.0105861251520813,0.0371007019051712,0.0559816332857496,0.0242457893762724,2.013743815283122,0.030878186,0.030878186,0.030878186,0.030878186,0.030878186,0.030878186,0.030878186,0.030878186,0.030878186,0.030878186,0.030878186,0.030878186,0.030878186,0.030878186,0.030878186,0.030878186,0.030878186,0.030878186,0.030878186,0.030878186,0.030878186,0.030878186,0.030878186,1.4693,1.4648,1.8421,96.0756,-446857000000.0,13.6253,16.4814,17061277885983.5,143.1937,23.2868,-1
2014-03-24,0.0110325318246109,0.0103755965968044,0.0075735727451693,0.0290203850509627,0.3784194224907713,0.0286877660558948,1.945872061235648,0.011032462,0.011032462,0.011032462,0.011032462,0.011032462,0.011032462,0.011032462,0.011032462,0.011032462,0.011032462,0.011032462,0.011032462,0.011032462,0.011032462,0.011032462,0.011032462,0.011032462,0.011032462,0.011032462,0.011032462,0.011032462,0.011032462,0.011032462,1.4693,1.4648,1.8421,96.0756,-446857000000.0,13.6253,16.4814,17061277885983.5,143.1937,23.2868,-1
2014-03-25,0.0065322351604657,0.0341401543177255,0.0068735023332071,0.0342291371994343,0.3068267198797383,0.0207529843893479,1.9928414096916296,0.006532192,0.006532192,0.006532192,0.006532192,0.006532192,0.006532192,0.006532192,0.006532192,0.006532192,0.006532192,0.006532192,0.006532192,0.006532192,0.006532192,0.006532192,0.006532192,0.006532192,0.006532192,0.006532192,0.006532192,0.006532192,0.006532192,0.006532192,1.4693,1.4648,1.8421,96.0756,-446857000000.0,13.6253,16.4814,17061277885983.5,143.1937,23.2868,-1
2014-03-26,-0.0145903479236811,0.055590784189389,0.0028236836465858,0.0371104815864022,0.177347250440417,0.0215034001102738,1.8792372881355932,-0.014590323,-0.014590323,-0.014590323,-0.014590323,-0.014590323,-0.014590323,-0.014590323,-0.014590323,-0.014590323,-0.014590323,-0.014590323,-0.014590323,-0.014590323,-0.014590323,-0.014590323,-0.014590323,-0.014590323,-0.014590323,-0.014590323,-0.014590323,-0.014590323,-0.014590323,-0.014590323,1.4693,1.4648,1.8421,96.0756,-446857000000.0,13.6253,16.4814,17061277885983.5,143.1937,23.2868,-1
2014-03-27,0.0037121644774416,0.0716504230480883,0.0025869140008834,0.0223471539002109,0.3143939872856427,0.0278597785977858,0.2143170838823012,0.0037121773,0.0037121773,0.0037121773,0.0037121773,0.0037121773,0.0037121773,0.0037121773,0.0037121773,0.0037121773,0.0037121773,0.0037121773,0.0037121773,0.0037121773,0.0037121773,0.0037121773,0.0037121773,0.0037121773,0.0037121773,0.0037121773,0.0037121773,0.0037121773,0.0037121773,0.0037121773,1.4693,1.4648,1.8421,96.0756,-446857000000.0,13.6253,16.4814,17061277885983.5,143.1937,23.2868,-1
2014-03-28,0.0213431986340353,0.0542194092827004,0.0034954445650254,0.0232135365683121,0.3208556695172471,0.0245916681959992,0.226245336844415,0.021343231,0.021343231,0.021343231,0.021343231,0.021343231,0.021343231,0.021343231,0.021343231,0.021343231,0.021343231,0.021343231,0.021343231,0.021343231,0.021343231,0.021343231,0.021343231,0.021343231,0.021343231,0.021343231,0.021343231,0.021343231,0.021343231,0.021343231,1.4693,1.4648,1.8421,96.0756,-446857000000.0,13.6253,16.4814,17061277885983.5,143.1937,23.2868,1
2014-03-31,-0.0210293303818482,0.0654989384288746,0.0062920838272011,0.0188179537217729,0.3831704933892315,0.0147433563887877,0.1914120914334542,-0.021029353,-0.021029353,-0.021029353,-0.021029353,-0.021029353,-0.021029353,-0.021029353,-0.021029353,-0.021029353,-0.021029353,-0.021029353,-0.021029353,-0.021029353,-0.021029353,-0.021029353,-0.021029353,-0.021029353,-0.021029353,-0.021029353,-0.021029353,-0.021029353,-0.021029353,-0.021029353,1.4693,1.4648,1.8421,96.0756,-446857000000.0,13.6253,16.4814,17061277885983.5,143.1937,23.2868,-1
2014-04-01,-0.0270119743803955,0.0607822410147991,0.0027362871846365,0.0280922431865828,0.5988069185694402,0.0250772306014901,0.1515589510633905,-0.02701199,-0.02701199,-0.02701199,-0.02701199,-0.02701199,-0.02701199,-0.02701199,-0.02701199,-0.02701199,-0.02701199,-0.02701199,-0.02701199,-0.02701199,-0.02701199,-0.02701199,-0.02701199,-0.02701199,-0.02701199,-0.02701199,-0.02701199,-0.02701199,-0.02701199,-0.02701199,1.4693,1.4648,1.8421,96.0756,-446857000000.0,13.6253,16.4814,17061277885983.5,143.1937,23.2868,-1
2014-04-02,-0.0266075388026608,0.0542358629388268,0.0005761739544321,0.0302478644447556,0.4000000838395026,0.0211803041274438,0.1513212221304705,-0.026607454,-0.026607454,-0.026607454,-0.026607454,-0.026607454,-0.026607454,-0.026607454,-0.026607454,-0.026607454,-0.026607454,-0.026607454,-0.026607454,-0.026607454,-0.026607454,-0.026607454,-0.026607454,-0.026607454,-0.026607454,-0.026607454,-0.026607454,-0.026607454,-0.026607454,-0.026607454,1.4693,1.4648,1.8421,96.0756,-446857000000.0,13.6253,16.4814,17061277885983.5,143.1937,23.2868,1
2014-04-03,-0.0263230052097613,0.1009243336199483,-0.0044852547250912,0.0310436859109426,0.4509091463955965,0.0265696087352138,0.146462556888705,-0.02632302,-0.02632302,-0.02632302,-0.02632302,-0.02632302,-0.02632302,-0.02632302,-0.02632302,-0.02632302,-0.02632302,-0.02632302,-0.02632302,-0.02632302,-0.02632302,-0.02632302,-0.02632302,-0.02632302,-0.02632302,-0.02632302,-0.02632302,-0.02632302,-0.02632302,-0.02632302,1.4693,1.4648,1.8421,96.0756,-446857000000.0,13.6253,16.4814,17061277885983.5,143.1937,23.2868,-1
2014-04-04,-0.0257261410788381,0.0954409884959524,-0.0096522707585694,0.0296864111498258,0.2974397506543764,0.0336380255941499,0.138300061741099,-0.02572608,-0.02572608,-0.02572608,-0.02572608,-0.02572608,-0.02572608,-0.02572608,-0.02572608,-0.02572608,-0.02572608,-0.02572608,-0.02572608,-0.02572608,-0.02572608,-0.02572608,-0.02572608,-0.02572608,-0.02572608,-0.02572608,-0.02572608,-0.02572608,-0.02572608,-0.02572608,1.4693,1.4648,1.8421,96.0756,-446857000000.0,13.6253,16.4814,17061277885983.5,143.1937,23.2868,-1
2014-04-07,-0.0228965517241379,0.0958831058020477,-0.0079985119047618,0.0273421235253297,0.1825212375078255,0.029158261507427,0.1391933815925543,-0.022896528,-0.022896528,-0.022896528,-0.022896528,-0.022896528,-0.022896528,-0.022896528,-0.022896528,-0.022896528,-0.022896528,-0.022896528,-0.022896528,-0.022896528,-0.022896528,-0.022896528,-0.022896528,-0.022896528,-0.022896528,-0.022896528,-0.022896528,-0.022896528,-0.022896528,-0.022896528,1.4693,1.4648,1.8421,96.0756,-446857000000.0,13.6253,16.4814,17061277885983.5,143.1937,23.2868,-1
2014-04-08,-0.0194520547945206,0.089087809036658,-0.0105462512532957,0.0185852981969487,0.1499622986036828,0.0368604437924078,0.1728734659331359,-0.019452095,-0.019452095,-0.019452095,-0.019452095,-0.019452095,-0.019452095,-0.019452095,-0.019452095,-0.019452095,-0.019452095,-0.019452095,-0.019452095,-0.019452095,-0.019452095,-0.019452095,-0.019452095,-0.019452095,-0.019452095,-0.019452095,-0.019452095,-0.019452095,-0.019452095,-0.019452095,1.4693,1.4648,1.8421,96.0756,-446857000000.0,13.6253,16.4814,17061277885983.5,143.1937,23.2868,-1
2014-04-09,-0.0077390823659481,0.1052348704718906,-0.0084658449087005,0.0346836847946725,0.1452249519738047,0.0344196265104359,0.1419778416085351,-0.007739067,-0.007739067,-0.007739067,-0.007739067,-0.007739067,-0.007739067,-0.007739067,-0.007739067,-0.007739067,-0.007739067,-0.007739067,-0.007739067,-0.007739067,-0.007739067,-0.007739067,-0.007739067,-0.007739067,-0.007739067,-0.007739067,-0.007739067,-0.007739067,-0.007739067,-0.007739067,1.4693,1.4648,1.8421,96.0756,-446857000000.0,13.6253,16.4814,17061277885983.5,143.1937,23.2868,1
2014-04-10,-0.0242424242424242,0.0909577887293764,-0.0128132188883667,0.0339476236663434,0.0280374081668528,0.0452455398197535,0.1387070376432078,-0.024242401,-0.024242401,-0.024242401,-0.024242401,-0.024242401,-0.024242401,-0.024242401,-0.024242401,-0.024242401,-0.024242401,-0.024242401,-0.024242401,-0.024242401,-0.024242401,-0.024242401,-0.024242401,-0.024242401,-0.024242401,-0.024242401,-0.024242401,-0.024242401,-0.024242401,-0.024242401,1.4693,1.4648,1.8421,96.0756,-446857000000.0,13.6253,16.4814,17061277885983.5,143.1937,23.2868,-1
2014-04-11,-0.0155525238744883,0.0931273308470965,-0.0199663336896556,0.0361696230598669,0.0961240900357294,0.0412238915353608,0.107625099285147,-0.01555258,-0.01555258,-0.01555258,-0.01555258,-0.01555258,-0.01555258,-0.01555258,-0.01555258,-0.01555258,-0.01555258,-0.01555258,-0.01555258,-0.01555258,-0.01555258,-0.01555258,-0.01555258,-0.01555258,-0.01555258,-0.01555258,-0.01555258,-0.01555258,-0.01555258,-0.01555258,1.4693,1.4648,1.8421,96.0756,-446857000000.0,13.6253,16.4814,17061277885983.5,143.1937,23.2868,-1
2014-04-14,-0.0281576830249397,0.0729253981559094,-0.016243842364532,0.0395888317821919,0.0830007968089889,0.0452455398197535,0.1003717472118959,-0.028157711,-0.028157711,-0.028157711,-0.028157711,-0.028157711,-0.028157711,-0.028157711,-0.028157711,-0.028157711,-0.028157711,-0.028157711,-0.028157711,-0.028157711,-0.028157711,-0.028157711,-0.028157711,-0.028157711,-0.028157711,-0.028157711,-0.028157711,-0.028157711,-0.028157711,-0.028157711,1.4693,1.4648,1.8421,96.0756,-446857000000.0,13.6253,16.4814,17061277885983.5,143.1937,23.2868,1
2014-04-15,-0.0302949061662198,0.08171657528469,-0.0211687096932998,0.043957577449065,0.08190329295864,0.0389112166605774,0.0924630924630924,-0.030294895,-0.030294895,-0.030294895,-0.030294895,-0.030294895,-0.030294895,-0.030294895,-0.030294895,-0.030294895,-0.030294895,-0.030294895,-0.030294895,-0.030294895,-0.030294895,-0.030294895,-0.030294895,-0.030294895,-0.030294895,-0.030294895,-0.030294895,-0.030294895,-0.030294895,-0.030294895,1.4693,1.4648,1.8421,96.0756,-446857000000.0,13.6253,16.4814,17061277885983.5,143.1937,23.2868,-1
2014-04-16,-0.0154639175257733,0.1151025613774046,-0.0173369719570775,0.0371145528114971,0.2380191240638833,0.0290328434041009,0.0658625311123874,-0.015463948,-0.015463948,-0.015463948,-0.015463948,-0.015463948,-0.015463948,-0.015463948,-0.015463948,-0.015463948,-0.015463948,-0.015463948,-0.015463948,-0.015463948,-0.015463948,-0.015463948,-0.015463948,-0.015463948,-0.015463948,-0.015463948,-0.015463948,-0.015463948,-0.015463948,-0.015463948,1.4693,1.4648,1.8421,96.0756,-446857000000.0,13.6253,16.4814,17061277885983.5,143.1937,23.2868,-1
2014-04-17,-0.0272972972972973,0.1030102476515797,-0.0187825271933502,0.0430213004484305,0.1956346078158892,0.0375612411540555,0.0575104048429815,-0.027297318,-0.027297318,-0.027297318,-0.027297318,-0.027297318,-0.027297318,-0.027297318,-0.027297318,-0.027297318,-0.027297318,-0.027297318,-0.027297318,-0.027297318,-0.027297318,-0.027297318,-0.027297318,-0.027297318,-0.027297318,-0.027297318,-0.027297318,-0.027297318,-0.027297318,-0.027297318,1.4693,1.4648,1.8421,96.0756,-446857000000.0,13.6253,16.4814,17061277885983.5,143.1937,23.2868,1
2014-04-21,-0.0252010723860589,0.0991332611050921,-0.0169101831936512,0.0192520775623268,0.2042658581218905,0.0477227363454908,0.0501596843885026,-0.025201082,-0.025201082,-0.025201082,-0.025201082,-0.025201082,-0.025201082,-0.025201082,-0.025201082,-0.025201082,-0.025201082,-0.025201082,-0.025201082,-0.025201082,-0.025201082,-0.025201082,-0.025201082,-0.025201082,-0.025201082,-0.025201082,-0.025201082,-0.025201082,-0.025201082,-0.025201082,1.4693,1.4648,1.8421,96.0756,-446857000000.0,13.6253,16.4814,17061277885983.5,143.1937,23.2868,1
2014-04-22,-0.0043608612701007,0.0953408110440034,-0.0210328359686238,0.0132669983416251,0.0862594754092536,0.0376158459022351,0.0588014277662971,-0.0043608546,-0.0043608546,-0.0043608546,-0.0043608546,-0.0043608546,-0.0043608546,-0.0043608546,-0.0043608546,-0.0043608546,-0.0043608546,-0.0043608546,-0.0043608546,-0.0043608546,-0.0043608546,-0.0043608546,-0.0043608546,-0.0043608546,-0.0043608546,-0.0043608546,-0.0043608546,-0.0043608546,-0.0043608546,-0.0043608546,1.4693,1.4648,1.8421,96.0756,-446857000000.0,13.6253,16.4814,17061277885983.5,143.1937,23.2868,1
2014-04-23,-0.0082530949105914,0.0933702835216372,-0.0185896165659368,0.0264836383804769,0.0209111072286731,0.0421609782807081,0.0735238095238095,-0.0082530975,-0.0082530975,-0.0082530975,-0.0082530975,-0.0082530975,-0.0082530975,-0.0082530975,-0.0082530975,-0.0082530975,-0.0082530975,-0.0082530975,-0.0082530975,-0.0082530975,-0.0082530975,-0.0082530975,-0.0082530975,-0.0082530975,-0.0082530975,-0.0082530975,-0.0082530975,-0.0082530975,-0.0082530975,-0.0082530975,1.4693,1.4648,1.8421,96.0756,-446857000000.0,13.6253,16.4814,17061277885983.5,143.1937,23.2868,-1
2014-04-24,-0.0325225471440283,0.0528946272386505,-0.0218055487113782,0.0466095746174364,0.0708955813420875,0.0391264786169245,0.0595801021373181,-0.03252256,-0.03252256,-0.03252256,-0.03252256,-0.03252256,-0.03252256,-0.03252256,-0.03252256,-0.03252256,-0.03252256,-0.03252256,-0.03252256,-0.03252256,-0.03252256,-0.03252256,-0.03252256,-0.03252256,-0.03252256,-0.03252256,-0.03252256,-0.03252256,-0.03252256,-0.03252256,1.4693,1.4648,1.8421,96.0756,-446857000000.0,13.6253,16.4814,17061277885983.5,143.1937,23.2868,-1
2014-04-25,-0.0229408512990603,0.0291152263374485,-0.0142510201314152,0.0435211267605633,0.1090047496898676,0.0391224862888484,0.059906103286385,-0.022940814,-0.022940814,-0.022940814,-0.022940814,-0.022940814,-0.022940814,-0.022940814,-0.022940814,-0.022940814,-0.022940814,-0.022940814,-0.022940814,-0.022940814,-0.022940814,-0.022940814,-0.022940814,-0.022940814,-0.022940814,-0.022940814,-0.022940814,-0.022940814,-0.022940814,-0.022940814,1.4693,1.4648,1.8421,96.0756,-446857000000.0,13.6253,16.4814,17061277885983.5,143.1937,23.2868,-1
2014-04-28,-0.0266963292547275,0.0062641199424933,-0.0096232444081147,0.0514156923510353,0.1419249378983786,0.0437834842046924,0.081496960486322,-0.026696324,-0.026696324,-0.026696324,-0.026696324,-0.026696324,-0.026696324,-0.026696324,-0.026696324,-0.026696324,-0.026696324,-0.026696324,-0.026696324,-0.026696324,-0.026696324,-0.026696324,-0.026696324,-0.026696324,-0.026696324,-0.026696324,-0.026696324,-0.026696324,-0.026696324,-0.026696324,1.4693,1.4648,1.8421,96.0756,-446857000000.0,13.6253,16.4814,17061277885983.5,143.1937,23.2868,-1
2014-04-29,-0.0086087198000556,0.0056323604710701,-0.0092634907303336,0.0431119224827973,0.2509773297670834,0.0546831701459449,0.0646625070901874,-0.008608758,-0.008608758,-0.008608758,-0.008608758,-0.008608758,-0.008608758,-0.008608758,-0.008608758,-0.008608758,-0.008608758,-0.008608758,-0.008608758,-0.008608758,-0.008608758,-0.008608758,-0.008608758,-0.008608758,-0.008608758,-0.008608758,-0.008608758,-0.008608758,-0.008608758,-0.008608758,1.4693,1.4648,1.8421,96.0756,-446857000000.0,13.6253,16.4814,17061277885983.5,143.1937,23.2868,-1
2014-04-30,-0.0107913669064747,0.0159235668789807,-0.0062377539125474,0.0431472081218273,0.1007025698357959,0.0461851099205616,0.05257228689448,-0.010791361,-0.010791361,-0.010791361,-0.010791361,-0.010791361,-0.010791361,-0.010791361,-0.010791361,-0.010791361,-0.010791361,-0.010791361,-0.010791361,-0.010791361,-0.010791361,-0.010791361,-0.010791361,-0.010791361,-0.010791361,-0.010791361,-0.010791361,-0.010791361,-0.010791361,-0.010791361,1.4693,1.4648,1.8421,96.0756,-446857000000.0,13.6253,16.4814,17061277885983.5,143.1937,23.2868,-1
